wo_num,item_name,operation,ord_qty,proc_days,planned_q,arrive_time,start_time,finish_time,queue_time,due_sim,tardy,tardiness,machine_id,finish_dt,month
WO-00050,ITEM-00090,40,12,0.04184027777777775,1.0,0.0,0.0,0.04184027777777775,0.0,77.0,False,0.0,0,2025-01-01,2025-01
WO-01353,ITEM-01287,40,5,0.034895833333333307,1.0,1.0,1.0,1.0348958333333333,0.0,15.0,False,0.0,1,2025-01-02,2025-01
WO-00415,ITEM-00468,40,20,0.041687499999999926,1.0,1.0,1.0,1.0416874999999999,0.0,50.0,False,0.0,0,2025-01-02,2025-01
WO-00781,ITEM-00690,40,6,0.04168749999999997,1.0,1.0,1.0,1.0416874999999999,0.0,85.0,False,0.0,3,2025-01-02,2025-01
WO-00415,ITEM-00468,50,20,0.041840277777777705,1.0,1.0,1.0,1.0418402777777778,0.0,50.0,False,0.0,2,2025-01-02,2025-01
WO-01022,ITEM-00993,40,6,0.02100694444444443,1.0,1.0,1.0418402777777778,1.0628472222222223,0.04184027777777777,15.0,False,0.0,2,2025-01-02,2025-01
WO-00339,ITEM-00371,25,10,0.034895833333333307,1.0,1.0,1.0416874999999999,1.0765833333333332,0.04168749999999988,15.0,False,0.0,3,2025-01-02,2025-01
WO-00802,ITEM-00831,30,7,0.0489583333333333,1.0,1.0,1.0348958333333333,1.0838541666666666,0.03489583333333335,13.0,False,0.0,1,2025-01-02,2025-01
WO-01022,ITEM-00993,60,6,0.02100694444444443,1.0,1.0,1.0628472222222223,1.0838541666666668,0.06284722222222228,15.0,False,0.0,2,2025-01-02,2025-01
WO-02439,ITEM-01103,60,40,0.0,1.0,1.0,1.0838541666666668,1.0838541666666668,0.08385416666666679,36.0,False,0.0,2,2025-01-02,2025-01
WO-02512,ITEM-02154,60,13,0.01822916666666668,1.0,1.0,1.0838541666666668,1.1020833333333335,0.08385416666666679,36.0,False,0.0,2,2025-01-02,2025-01
WO-00736,ITEM-00777,80,10,0.06979166666666661,8.0,1.0,1.0416874999999999,1.1114791666666666,0.04168749999999988,15.0,False,0.0,0,2025-01-02,2025-01
WO-01316,ITEM-01093,60,8,0.08350694444444472,1.0,1.0,1.1114791666666666,1.1949861111111113,0.11147916666666657,43.0,False,0.0,0,2025-01-02,2025-01
WO-02512,ITEM-02154,30,13,0.13576388888888932,1.0,1.0,1.1020833333333335,1.2378472222222228,0.10208333333333353,36.0,False,0.0,2,2025-01-02,2025-01
WO-00467,ITEM-00525,50,100,0.27784722222222247,1.0,1.0,1.0838541666666666,1.3617013888888891,0.08385416666666656,29.0,False,0.0,1,2025-01-02,2025-01
WO-00476,ITEM-00545,50,8,0.16684027777777752,1.0,1.0,1.2378472222222228,1.4046875000000003,0.23784722222222276,43.0,False,0.0,2,2025-01-02,2025-01
WO-00751,ITEM-00793,45,16,0.002951388888888887,2.0,1.0,1.4046875000000003,1.407638888888889,0.4046875000000003,50.0,False,0.0,2,2025-01-02,2025-01
WO-00751,ITEM-00793,40,16,0.06668750000000005,1.0,1.0,1.3617013888888891,1.4283888888888892,0.36170138888888914,50.0,False,0.0,1,2025-01-02,2025-01
WO-00116,ITEM-00158,25,51,0.3543958333333331,1.0,1.0,1.0765833333333332,1.4309791666666662,0.07658333333333323,16.0,False,0.0,3,2025-01-02,2025-01
WO-00908,ITEM-00852,80,15,0.010590277777777771,1.0,1.0,1.4309791666666662,1.441569444444444,0.43097916666666625,50.0,False,0.0,3,2025-01-02,2025-01
WO-00908,ITEM-00852,70,15,0.02100694444444446,1.0,1.0,1.4283888888888892,1.4493958333333337,0.42838888888888915,50.0,False,0.0,1,2025-01-02,2025-01
WO-03158,ITEM-02435,50,27,0.056423611111111015,1.0,1.0,1.441569444444444,1.497993055555555,0.441569444444444,50.0,False,0.0,3,2025-01-02,2025-01
WO-00661,ITEM-00724,30,5,0.0797916666666667,1.0,1.0,1.4493958333333337,1.5291875000000004,0.44939583333333366,50.0,False,0.0,1,2025-01-02,2025-01
WO-00661,ITEM-00724,40,5,0.12170138888888912,1.0,1.0,1.407638888888889,1.5293402777777783,0.4076388888888891,50.0,False,0.0,2,2025-01-02,2025-01
WO-00518,ITEM-00588,60,5,0.07770833333333334,1.0,1.0,1.497993055555555,1.5757013888888882,0.49799305555555495,64.0,False,0.0,3,2025-01-02,2025-01
WO-00518,ITEM-00588,70,5,0.07770833333333334,1.0,1.0,1.5291875000000004,1.6068958333333336,0.5291875000000004,64.0,False,0.0,1,2025-01-02,2025-01
WO-02477,ITEM-00406,100,1,0.007118055555555551,1.0,1.0,1.6068958333333336,1.614013888888889,0.6068958333333336,64.0,False,0.0,1,2025-01-02,2025-01
WO-02455,ITEM-00406,100,29,0.20156249999999987,1.0,1.0,1.5757013888888882,1.777263888888888,0.5757013888888882,64.0,False,0.0,3,2025-01-02,2025-01
WO-00230,ITEM-00255,40,24,0.25017361111111197,1.0,1.0,1.5293402777777783,1.7795138888888902,0.5293402777777783,64.0,False,0.0,2,2025-01-02,2025-01
WO-00853,ITEM-00175,50,30,0.6251736111111101,1.0,1.0,1.1949861111111113,1.8201597222222214,0.1949861111111113,43.0,False,0.0,0,2025-01-02,2025-01
WO-01052,ITEM-01009,30,5,0.05210416666666683,5.0,1.0,1.7795138888888902,1.831618055555557,0.7795138888888902,64.0,False,0.0,2,2025-01-02,2025-01
WO-01052,ITEM-01009,60,5,0.01753472222222221,2.0,1.0,1.831618055555557,1.8491527777777792,0.831618055555557,64.0,False,0.0,2,2025-01-02,2025-01
WO-00313,ITEM-00255,40,24,0.25017361111111197,1.0,1.0,1.614013888888889,1.864187500000001,0.6140138888888891,64.0,False,0.0,1,2025-01-02,2025-01
WO-01052,ITEM-01009,80,5,0.1425347222222221,1.0,1.0,1.777263888888888,1.9197986111111103,0.7772638888888881,64.0,False,0.0,3,2025-01-02,2025-01
WO-01052,ITEM-01009,40,5,0.10486111111111095,2.0,1.0,1.8201597222222214,1.9250208333333323,0.8201597222222214,64.0,False,0.0,0,2025-01-02,2025-01
WO-02448,ITEM-01182,40,3,0.12517361111111122,1.0,1.0,1.8491527777777792,1.9743263888888904,0.8491527777777792,71.0,False,0.0,2,2025-01-02,2025-01
WO-00651,ITEM-00718,110,10,0.22249999999999973,1.0,1.0,1.864187500000001,2.086687500000001,0.864187500000001,71.0,False,0.0,1,2025-01-03,2025-01
WO-03801,ITEM-00718,110,10,0.22249999999999973,1.0,1.0,1.9197986111111103,2.14229861111111,0.9197986111111103,71.0,False,0.0,3,2025-01-03,2025-01
WO-00809,ITEM-00091,60,10,0.22249999999999973,1.0,1.0,1.9250208333333323,2.147520833333332,0.9250208333333323,71.0,False,0.0,0,2025-01-03,2025-01
WO-00404,ITEM-00459,40,6,0.10434027777777771,1.0,2.0,2.086687500000001,2.1910277777777787,0.08668750000000092,30.0,False,0.0,1,2025-01-03,2025-01
WO-00808,ITEM-00718,110,10,0.22249999999999973,1.0,1.0,1.9743263888888904,2.19682638888889,0.9743263888888904,71.0,False,0.0,2,2025-01-03,2025-01
WO-00466,ITEM-00522,40,29,0.07083333333333326,1.0,2.0,2.147520833333332,2.2183541666666655,0.1475208333333322,30.0,False,0.0,0,2025-01-03,2025-01
WO-00867,ITEM-00879,30,128,0.17795138888888903,1.0,2.0,2.19682638888889,2.374777777777779,0.19682638888889015,44.0,False,0.0,2,2025-01-03,2025-01
WO-00159,ITEM-00194,40,9,0.03142361111111109,1.0,2.0,2.374777777777779,2.4062013888888902,0.374777777777779,51.0,False,0.0,2,2025-01-03,2025-01
WO-01804,ITEM-01627,50,80,0.2779513888888887,1.0,2.0,2.1910277777777787,2.468979166666667,0.19102777777777868,44.0,False,0.0,1,2025-01-03,2025-01
WO-00471,ITEM-00530,70,10,0.10451388888888923,1.0,2.0,2.4062013888888902,2.5107152777777793,0.40620138888889024,58.0,False,0.0,2,2025-01-03,2025-01
WO-00466,ITEM-00522,30,29,0.4091666666666667,1.0,2.0,2.14229861111111,2.5514652777777767,0.14229861111110997,30.0,False,0.0,3,2025-01-03,2025-01
WO-00471,ITEM-00530,130,10,0.000173611111111111,1.0,2.0,2.5514652777777767,2.551638888888888,0.5514652777777767,58.0,False,0.0,3,2025-01-03,2025-01
WO-00471,ITEM-00530,110,10,0.0696180555555555,1.0,2.0,2.551638888888888,2.6212569444444433,0.5516388888888879,58.0,False,0.0,3,2025-01-03,2025-01
WO-00676,ITEM-00733,50,23,0.31961805555555584,1.0,2.0,2.6212569444444433,2.9408749999999992,0.6212569444444433,58.0,False,0.0,3,2025-01-03,2025-01
WO-00154,ITEM-00188,100,50,0.520972222222224,1.0,2.0,2.5107152777777793,3.031687500000003,0.5107152777777793,58.0,False,0.0,2,2025-01-04,2025-01
WO-00456,ITEM-00492,190,1,0.0208333333333333,1.0,2.0,3.031687500000003,3.0525208333333365,1.031687500000003,65.0,False,0.0,2,2025-01-04,2025-01
WO-01351,ITEM-00569,40,20,0.1390624999999999,1.0,2.0,2.9408749999999992,3.0799374999999993,0.9408749999999992,58.0,False,0.0,3,2025-01-04,2025-01
WO-00664,ITEM-00039,150,1,0.0208333333333333,1.0,2.0,3.0799374999999993,3.100770833333333,1.0799374999999993,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,170,1,0.0208333333333333,1.0,2.0,3.100770833333333,3.1216041666666663,1.1007708333333328,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,150,1,0.0208333333333333,1.0,2.0,3.1216041666666663,3.1424374999999998,1.1216041666666663,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,130,1,0.0208333333333333,1.0,2.0,3.1424374999999998,3.1632708333333333,1.1424374999999998,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,110,1,0.0208333333333333,1.0,2.0,3.1632708333333333,3.1841041666666667,1.1632708333333333,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,90,1,0.0208333333333333,1.0,2.0,3.1841041666666667,3.2049375,1.1841041666666667,65.0,False,0.0,3,2025-01-04,2025-01
WO-01396,ITEM-00214,60,2,0.8437500000000008,1.0,2.0,2.468979166666667,3.312729166666668,0.46897916666666717,58.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,310,1,0.0208333333333333,1.0,2.0,3.312729166666668,3.3335625000000015,1.312729166666668,65.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,110,1,0.0208333333333333,1.0,2.0,3.3335625000000015,3.354395833333335,1.3335625000000015,65.0,False,0.0,1,2025-01-04,2025-01
WO-00456,ITEM-00492,210,1,0.0208333333333333,1.0,2.0,3.354395833333335,3.3752291666666685,1.354395833333335,65.0,False,0.0,1,2025-01-04,2025-01
WO-00456,ITEM-00492,230,1,0.0208333333333333,1.0,2.0,3.3752291666666685,3.396062500000002,1.3752291666666685,65.0,False,0.0,1,2025-01-04,2025-01
WO-00456,ITEM-00492,270,1,0.0208333333333333,1.0,2.0,3.396062500000002,3.4168958333333355,1.396062500000002,65.0,False,0.0,1,2025-01-04,2025-01
WO-00456,ITEM-00492,250,1,0.0208333333333333,5.0,2.0,3.4168958333333355,3.437729166666669,1.4168958333333355,65.0,False,0.0,1,2025-01-04,2025-01
WO-00664,ITEM-00039,310,1,0.0208333333333333,1.0,2.0,3.437729166666669,3.4585625000000024,1.437729166666669,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,250,1,0.0208333333333333,1.0,2.0,3.4585625000000024,3.479395833333336,1.4585625000000024,65.0,False,0.0,1,2025-01-04,2025-01
WO-00574,ITEM-00039,50,1,0.02100694444444441,1.0,2.0,3.479395833333336,3.50040277777778,1.479395833333336,65.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,230,1,0.0208333333333333,1.0,2.0,3.50040277777778,3.5212361111111137,1.5004027777777802,65.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,250,1,0.0208333333333333,1.0,2.0,3.5212361111111137,3.542069444444447,1.5212361111111137,65.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,270,1,0.0208333333333333,1.0,2.0,3.542069444444447,3.5629027777777806,1.5420694444444472,65.0,False,0.0,1,2025-01-04,2025-01
WO-02601,ITEM-00039,290,1,0.0208333333333333,1.0,2.0,3.5629027777777806,3.583736111111114,1.5629027777777806,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,230,1,0.0208333333333333,1.0,2.0,3.583736111111114,3.6045694444444476,1.5837361111111141,65.0,False,0.0,1,2025-01-04,2025-01
WO-00664,ITEM-00039,330,1,0.5625,1.0,2.0,3.0525208333333365,3.6150208333333365,1.0525208333333365,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,110,1,0.0208333333333333,1.0,2.0,3.6045694444444476,3.625402777777781,1.6045694444444476,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,120,1,0.02100694444444441,5.0,2.0,3.6150208333333365,3.6360277777777807,1.6150208333333365,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,130,1,0.0208333333333333,1.0,2.0,3.625402777777781,3.6462361111111146,1.625402777777781,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,150,1,0.0208333333333333,1.0,2.0,3.6360277777777807,3.6568611111111142,1.6360277777777807,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,170,1,0.0208333333333333,1.0,2.0,3.6462361111111146,3.667069444444448,1.6462361111111146,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,190,1,0.0208333333333333,1.0,2.0,3.6568611111111142,3.6776944444444477,1.6568611111111142,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,210,1,0.0208333333333333,1.0,2.0,3.667069444444448,3.6879027777777815,1.667069444444448,65.0,False,0.0,1,2025-01-04,2025-01
WO-00574,ITEM-00039,270,1,0.0208333333333333,1.0,2.0,3.6776944444444477,3.698527777777781,1.6776944444444477,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,50,1,0.02100694444444441,1.0,2.0,3.6879027777777815,3.708909722222226,1.6879027777777815,65.0,False,0.0,1,2025-01-04,2025-01
WO-03444,ITEM-02533,70,12,1.500173611111111,1.0,2.0,2.2183541666666655,3.7185277777777763,0.21835416666666552,51.0,False,0.0,0,2025-01-04,2025-01
WO-00574,ITEM-00039,290,1,0.0208333333333333,1.0,2.0,3.698527777777781,3.7193611111111147,1.6985277777777812,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,80,1,0.02100694444444441,1.0,2.0,3.708909722222226,3.72991666666667,1.7089097222222258,65.0,False,0.0,1,2025-01-04,2025-01
WO-00575,ITEM-00039,90,1,0.0208333333333333,1.0,2.0,3.7185277777777763,3.73936111111111,1.7185277777777763,65.0,False,0.0,0,2025-01-04,2025-01
WO-00575,ITEM-00039,270,1,0.0208333333333333,1.0,2.0,3.7193611111111147,3.740194444444448,1.7193611111111147,65.0,False,0.0,2,2025-01-04,2025-01
WO-00574,ITEM-00039,310,1,0.0208333333333333,1.0,2.0,3.72991666666667,3.7507500000000036,1.72991666666667,65.0,False,0.0,1,2025-01-04,2025-01
WO-00576,ITEM-00039,250,1,0.0208333333333333,1.0,2.0,3.73936111111111,3.7601944444444433,1.7393611111111098,65.0,False,0.0,0,2025-01-04,2025-01
WO-00576,ITEM-00039,230,1,0.0208333333333333,1.0,2.0,3.740194444444448,3.7610277777777816,1.7401944444444482,65.0,False,0.0,2,2025-01-04,2025-01
WO-02601,ITEM-00039,330,1,0.5625,1.0,2.0,3.2049375,3.7674375,1.2049375000000002,65.0,False,0.0,3,2025-01-04,2025-01
WO-00576,ITEM-00039,210,1,0.0208333333333333,1.0,2.0,3.7507500000000036,3.771583333333337,1.7507500000000036,65.0,False,0.0,1,2025-01-04,2025-01
WO-00576,ITEM-00039,190,1,0.0208333333333333,1.0,2.0,3.7601944444444433,3.7810277777777768,1.7601944444444433,65.0,False,0.0,0,2025-01-04,2025-01
WO-00572,ITEM-00039,230,1,0.0208333333333333,1.0,2.0,3.7610277777777816,3.781861111111115,1.7610277777777816,65.0,False,0.0,2,2025-01-04,2025-01
WO-00576,ITEM-00039,170,1,0.0208333333333333,1.0,2.0,3.7674375,3.7882708333333337,1.7674375000000002,65.0,False,0.0,3,2025-01-04,2025-01
WO-00576,ITEM-00039,150,1,0.0208333333333333,1.0,2.0,3.771583333333337,3.7924166666666705,1.771583333333337,65.0,False,0.0,1,2025-01-04,2025-01
WO-00664,ITEM-00039,50,1,0.02100694444444441,1.0,2.0,3.7810277777777768,3.802034722222221,1.7810277777777768,65.0,False,0.0,0,2025-01-04,2025-01
WO-00576,ITEM-00039,90,1,0.0208333333333333,1.0,2.0,3.781861111111115,3.8026944444444486,1.7818611111111151,65.0,False,0.0,2,2025-01-04,2025-01
WO-00576,ITEM-00039,80,1,0.02100694444444441,1.0,2.0,3.7882708333333337,3.809277777777778,1.7882708333333337,65.0,False,0.0,3,2025-01-04,2025-01
WO-00576,ITEM-00039,50,1,0.02100694444444441,1.0,2.0,3.802034722222221,3.8230416666666653,1.802034722222221,65.0,False,0.0,0,2025-01-04,2025-01
WO-00575,ITEM-00039,310,1,0.0208333333333333,1.0,2.0,3.8026944444444486,3.823527777777782,1.8026944444444486,65.0,False,0.0,2,2025-01-04,2025-01
WO-00575,ITEM-00039,290,1,0.0208333333333333,1.0,2.0,3.809277777777778,3.8301111111111115,1.809277777777778,65.0,False,0.0,3,2025-01-04,2025-01
WO-00576,ITEM-00039,120,1,0.02100694444444441,5.0,2.0,3.823527777777782,3.8445347222222264,1.823527777777782,65.0,False,0.0,2,2025-01-04,2025-01
WO-00572,ITEM-00039,150,1,0.0208333333333333,1.0,2.0,3.8301111111111115,3.850944444444445,1.8301111111111115,65.0,False,0.0,3,2025-01-04,2025-01
WO-00572,ITEM-00039,170,1,0.0208333333333333,1.0,2.0,3.8445347222222264,3.86536805555556,1.8445347222222264,65.0,False,0.0,2,2025-01-04,2025-01
WO-00572,ITEM-00039,190,1,0.0208333333333333,1.0,2.0,3.850944444444445,3.8717777777777784,1.850944444444445,65.0,False,0.0,3,2025-01-04,2025-01
WO-00572,ITEM-00039,210,1,0.0208333333333333,1.0,2.0,3.86536805555556,3.8862013888888933,1.8653680555555598,65.0,False,0.0,2,2025-01-04,2025-01
WO-00576,ITEM-00039,110,1,0.0208333333333333,1.0,2.0,3.8717777777777784,3.892611111111112,1.8717777777777784,65.0,False,0.0,3,2025-01-04,2025-01
WO-01892,ITEM-00492,230,1,0.0208333333333333,1.0,2.0,3.8862013888888933,3.907034722222227,1.8862013888888933,65.0,False,0.0,2,2025-01-04,2025-01
WO-00456,ITEM-00492,290,1,0.0208333333333333,1.0,2.0,3.892611111111112,3.9134444444444454,1.892611111111112,65.0,False,0.0,3,2025-01-04,2025-01
WO-00456,ITEM-00492,310,1,0.0208333333333333,1.0,2.0,3.907034722222227,3.9278680555555603,1.9070347222222268,65.0,False,0.0,2,2025-01-04,2025-01
WO-00574,ITEM-00039,80,1,0.02100694444444441,1.0,2.0,3.9134444444444454,3.9344513888888897,1.9134444444444454,65.0,False,0.0,3,2025-01-04,2025-01
WO-00574,ITEM-00039,90,1,0.0208333333333333,1.0,2.0,3.9278680555555603,3.9487013888888938,1.9278680555555603,65.0,False,0.0,2,2025-01-04,2025-01
WO-00574,ITEM-00039,110,1,0.0208333333333333,1.0,2.0,3.9344513888888897,3.955284722222223,1.9344513888888897,65.0,False,0.0,3,2025-01-04,2025-01
WO-02601,ITEM-00039,90,1,0.0208333333333333,1.0,2.0,3.9487013888888938,3.9695347222222273,1.9487013888888938,65.0,False,0.0,2,2025-01-04,2025-01
WO-00456,ITEM-00492,80,1,0.02100694444444441,2.0,2.0,3.955284722222223,3.9762916666666674,1.9552847222222232,65.0,False,0.0,3,2025-01-04,2025-01
WO-02601,ITEM-00039,50,1,0.02100694444444441,1.0,2.0,3.9695347222222273,3.9905416666666715,1.9695347222222273,65.0,False,0.0,2,2025-01-04,2025-01
WO-02601,ITEM-00039,80,1,0.02100694444444441,1.0,2.0,3.9762916666666674,3.9972986111111117,1.9762916666666674,65.0,False,0.0,3,2025-01-04,2025-01
WO-00664,ITEM-00039,90,1,0.0208333333333333,1.0,2.0,3.9905416666666715,4.011375000000005,1.9905416666666715,65.0,False,0.0,2,2025-01-05,2025-01
WO-00664,ITEM-00039,80,1,0.02100694444444441,1.0,2.0,3.9972986111111117,4.018305555555556,1.9972986111111117,65.0,False,0.0,3,2025-01-05,2025-01
WO-00664,ITEM-00039,110,1,0.0208333333333333,1.0,2.0,4.011375000000005,4.032208333333338,2.0113750000000046,65.0,False,0.0,2,2025-01-05,2025-01
WO-00664,ITEM-00039,120,1,0.02100694444444441,5.0,2.0,4.018305555555556,4.0393125,2.018305555555556,65.0,False,0.0,3,2025-01-05,2025-01
WO-00664,ITEM-00039,130,1,0.0208333333333333,1.0,2.0,4.032208333333338,4.053041666666671,2.0322083333333376,65.0,False,0.0,2,2025-01-05,2025-01
WO-00664,ITEM-00039,290,1,0.0208333333333333,1.0,2.0,4.0393125,4.060145833333333,2.0393125000000003,65.0,False,0.0,3,2025-01-05,2025-01
WO-00579,ITEM-00492,290,1,0.0208333333333333,1.0,2.0,4.053041666666671,4.073875000000004,2.0530416666666707,65.0,False,0.0,2,2025-01-05,2025-01
WO-00572,ITEM-00039,250,1,0.0208333333333333,1.0,2.0,4.060145833333333,4.080979166666666,2.0601458333333333,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,80,1,0.02100694444444441,2.0,2.0,4.073875000000004,4.094881944444448,2.0738750000000037,65.0,False,0.0,2,2025-01-05,2025-01
WO-01892,ITEM-00492,90,1,0.0208333333333333,1.0,2.0,4.080979166666666,4.101812499999999,2.0809791666666664,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,110,1,0.0208333333333333,1.0,2.0,4.094881944444448,4.115715277777781,2.094881944444448,65.0,False,0.0,2,2025-01-05,2025-01
WO-01892,ITEM-00492,250,1,0.0208333333333333,5.0,2.0,4.101812499999999,4.1226458333333325,2.1018124999999994,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,270,1,0.0208333333333333,1.0,2.0,4.115715277777781,4.136548611111114,2.115715277777781,65.0,False,0.0,2,2025-01-05,2025-01
WO-01892,ITEM-00492,290,1,0.0208333333333333,1.0,2.0,4.1226458333333325,4.1434791666666655,2.1226458333333325,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,50,1,0.02100694444444441,1.0,2.0,4.136548611111114,4.157555555555558,2.136548611111114,65.0,False,0.0,2,2025-01-05,2025-01
WO-00576,ITEM-00039,130,1,0.0208333333333333,1.0,2.0,4.1434791666666655,4.1643124999999985,2.1434791666666655,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,130,1,0.0208333333333333,1.0,2.0,4.157555555555558,4.178388888888891,2.1575555555555583,65.0,False,0.0,2,2025-01-05,2025-01
WO-01892,ITEM-00492,150,1,0.0208333333333333,1.0,2.0,4.1643124999999985,4.185145833333332,2.1643124999999985,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,170,1,0.0208333333333333,1.0,2.0,4.178388888888891,4.199222222222224,2.1783888888888914,65.0,False,0.0,2,2025-01-05,2025-01
WO-01892,ITEM-00492,190,1,0.0208333333333333,1.0,2.0,4.185145833333332,4.205979166666665,2.1851458333333316,65.0,False,0.0,3,2025-01-05,2025-01
WO-01892,ITEM-00492,210,1,0.0208333333333333,1.0,2.0,4.199222222222224,4.2200555555555574,2.1992222222222244,65.0,False,0.0,2,2025-01-05,2025-01
WO-00575,ITEM-00039,330,1,0.5625,1.0,2.0,3.7924166666666705,4.3549166666666705,1.7924166666666705,65.0,False,0.0,1,2025-01-05,2025-01
WO-00576,ITEM-00039,310,1,0.0208333333333333,1.0,2.0,4.3549166666666705,4.375750000000004,2.3549166666666705,65.0,False,0.0,1,2025-01-05,2025-01
WO-00574,ITEM-00039,330,1,0.5625,1.0,2.0,3.8230416666666653,4.385541666666665,1.8230416666666653,65.0,False,0.0,0,2025-01-05,2025-01
WO-00576,ITEM-00039,290,1,0.0208333333333333,1.0,2.0,4.375750000000004,4.396583333333337,2.3757500000000036,65.0,False,0.0,1,2025-01-05,2025-01
WO-00576,ITEM-00039,270,1,0.0208333333333333,1.0,2.0,4.385541666666665,4.406374999999998,2.385541666666665,65.0,False,0.0,0,2025-01-05,2025-01
WO-00664,ITEM-00039,230,1,0.0208333333333333,1.0,2.0,4.396583333333337,4.41741666666667,2.3965833333333366,65.0,False,0.0,1,2025-01-05,2025-01
WO-00664,ITEM-00039,170,1,0.0208333333333333,1.0,2.0,4.406374999999998,4.427208333333331,2.406374999999998,65.0,False,0.0,0,2025-01-05,2025-01
WO-00664,ITEM-00039,190,1,0.0208333333333333,1.0,2.0,4.41741666666667,4.438250000000003,2.4174166666666697,65.0,False,0.0,1,2025-01-05,2025-01
WO-00579,ITEM-00492,190,1,0.0208333333333333,1.0,2.0,4.427208333333331,4.448041666666664,2.427208333333331,65.0,False,0.0,0,2025-01-05,2025-01
WO-00664,ITEM-00039,250,1,0.0208333333333333,1.0,2.0,4.438250000000003,4.459083333333336,2.4382500000000027,65.0,False,0.0,1,2025-01-05,2025-01
WO-00664,ITEM-00039,210,1,0.0208333333333333,1.0,2.0,4.448041666666664,4.468874999999997,2.448041666666664,65.0,False,0.0,0,2025-01-05,2025-01
WO-01892,ITEM-00492,310,1,0.0208333333333333,1.0,2.0,4.468874999999997,4.48970833333333,2.468874999999997,65.0,False,0.0,0,2025-01-05,2025-01
WO-00579,ITEM-00492,230,1,0.0208333333333333,1.0,2.0,4.48970833333333,4.510541666666663,2.48970833333333,65.0,False,0.0,0,2025-01-05,2025-01
WO-00579,ITEM-00492,250,1,0.0208333333333333,5.0,2.0,4.510541666666663,4.531374999999996,2.510541666666663,65.0,False,0.0,0,2025-01-05,2025-01
WO-00579,ITEM-00492,270,1,0.0208333333333333,1.0,2.0,4.531374999999996,4.552208333333329,2.531374999999996,65.0,False,0.0,0,2025-01-05,2025-01
WO-00579,ITEM-00492,210,1,0.0208333333333333,1.0,2.0,4.552208333333329,4.573041666666662,2.552208333333329,65.0,False,0.0,0,2025-01-05,2025-01
WO-00664,ITEM-00039,270,1,0.0208333333333333,1.0,2.0,4.573041666666662,4.593874999999995,2.5730416666666622,65.0,False,0.0,0,2025-01-05,2025-01
WO-00579,ITEM-00492,310,1,0.0208333333333333,1.0,2.0,4.593874999999995,4.614708333333328,2.5938749999999953,65.0,False,0.0,0,2025-01-05,2025-01
WO-00456,ITEM-00492,330,1,0.5625,1.0,2.0,4.205979166666665,4.768479166666665,2.2059791666666646,65.0,False,0.0,3,2025-01-05,2025-01
WO-00576,ITEM-00039,330,1,0.5625,1.0,2.0,4.2200555555555574,4.7825555555555574,2.2200555555555574,65.0,False,0.0,2,2025-01-05,2025-01
WO-00579,ITEM-00492,50,1,0.02100694444444441,1.0,2.0,4.768479166666665,4.789486111111109,2.7684791666666646,65.0,False,0.0,3,2025-01-05,2025-01
WO-00579,ITEM-00492,80,1,0.02100694444444441,2.0,2.0,4.7825555555555574,4.803562500000002,2.7825555555555574,65.0,False,0.0,2,2025-01-05,2025-01
WO-00579,ITEM-00492,90,1,0.0208333333333333,1.0,2.0,4.789486111111109,4.810319444444442,2.789486111111109,65.0,False,0.0,3,2025-01-05,2025-01
WO-00579,ITEM-00492,110,1,0.0208333333333333,1.0,2.0,4.803562500000002,4.824395833333335,2.8035625000000017,65.0,False,0.0,2,2025-01-05,2025-01
